name,id,iso,population_size,vaccine_hesitant,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
Haiti,76,HT,11263079,0.9895,0.02266,0.022565,0.022471,0.022376,0.022321,0.022212,0.0221,0.021984,0.021862,0.021733,0.021597,0.021446,0.021276,0.021089,0.020893,0.020688,0.020462,0.02021,0.019938,0.019661,0.019377,0.019083,0.018779,0.018468,0.018154,0.017833,0.017532,0.017264,0.017017,0.016749,0.016449,0.016188,0.015991,0.015814,0.015613,0.015427,0.01505,0.014386,0.013539,0.012718,0.011888,0.011127,0.010495,0.009961,0.009419,0.008875,0.008448,0.008185,0.008031,0.00789,0.007779,0.007645,0.007452,0.007222,0.007015,0.006824,0.006607,0.006353,0.006074,0.005795,0.005507,0.005247,0.005035,0.004851,0.004663,0.004488,0.004265,0.003966,0.003624,0.003295,0.00296,0.002691,0.002526,0.002427,0.002323,0.002231,0.002111,0.001938,0.001733,0.001546,0.001366,0.001197,0.001045,0.000908,0.000774,0.000647,0.000534,0.000441,0.000363,0.000287,0.000227,0.000186,0.000145,0.000104,7.60E-05,6.20E-05,5.10E-05,3.80E-05,2.30E-05,1.40E-05,2.70E-05
Honduras,77,HN,9746115,0.5195,0.02148,0.020996,0.020642,0.020402,0.020201,0.020211,0.020277,0.020387,0.02053,0.0207,0.020895,0.021066,0.021189,0.021273,0.021344,0.021387,0.021412,0.021424,0.021406,0.021354,0.021289,0.021069,0.020628,0.020041,0.019447,0.018818,0.018242,0.017779,0.017389,0.016967,0.016532,0.016114,0.015719,0.015337,0.014956,0.01458,0.014184,0.013755,0.013304,0.012859,0.012421,0.011966,0.011488,0.010999,0.010516,0.010031,0.009587,0.009207,0.00887,0.008536,0.008216,0.007885,0.007527,0.007156,0.006802,0.006456,0.006139,0.005864,0.00562,0.005378,0.005141,0.004913,0.004689,0.004469,0.004257,0.004057,0.003836,0.003579,0.003301,0.003035,0.002773,0.002539,0.002348,0.002188,0.002032,0.001882,0.001745,0.001621,0.001508,0.001402,0.001306,0.001209,0.001106,0.001,0.000901,0.000808,0.000718,0.000628,0.000541,0.000453,0.000379,0.000325,0.000265,0.000198,0.000153,0.000131,0.000109,8.10E-05,4.80E-05,2.90E-05,4.60E-05
Hong Kong,78,HK,7436157,0.2038,0.010356,0.009787,0.009298,0.008883,0.008115,0.008031,0.007956,0.007888,0.007824,0.007793,0.007823,0.007756,0.00753,0.007232,0.006993,0.006756,0.006785,0.007213,0.00791,0.008592,0.009298,0.01001,0.010685,0.011324,0.011989,0.012688,0.013232,0.013542,0.013697,0.013844,0.013933,0.014112,0.014464,0.014906,0.015293,0.015675,0.015891,0.015851,0.015646,0.015453,0.015234,0.01508,0.015053,0.015109,0.015151,0.015214,0.015239,0.015192,0.015117,0.015053,0.014943,0.015051,0.015494,0.016127,0.016693,0.017254,0.01758,0.017533,0.017219,0.016902,0.016553,0.016073,0.015447,0.014718,0.013933,0.013067,0.012299,0.011718,0.011243,0.010747,0.010311,0.009657,0.008655,0.007467,0.006344,0.005179,0.004423,0.004308,0.004599,0.004845,0.005148,0.005263,0.005024,0.00456,0.004168,0.003794,0.003425,0.003087,0.00277,0.002415,0.002121,0.001864,0.001546,0.001166,0.000894,0.000762,0.000638,0.000491,0.000322,0.000221,0.00044
Hungary,79,HU,9684680,0.3574,0.010002,0.009638,0.009382,0.009222,0.008957,0.009077,0.009221,0.009382,0.00955,0.009735,0.009949,0.010085,0.010097,0.010033,0.01,0.009986,0.009991,0.010027,0.010102,0.01017,0.010198,0.010423,0.010946,0.011638,0.012304,0.013021,0.013456,0.013436,0.013131,0.012893,0.01267,0.012514,0.012493,0.012584,0.012641,0.012623,0.012919,0.013683,0.014717,0.015685,0.01668,0.017323,0.017401,0.01709,0.016803,0.016478,0.01607,0.015602,0.01509,0.014549,0.014004,0.013449,0.012891,0.012366,0.011865,0.011344,0.011134,0.011385,0.011934,0.012439,0.012931,0.013398,0.013787,0.014083,0.014377,0.014715,0.014639,0.013951,0.012871,0.011802,0.010639,0.009719,0.009242,0.009042,0.00876,0.008478,0.00811,0.00758,0.006954,0.006367,0.005792,0.005256,0.004788,0.004366,0.003949,0.003553,0.003145,0.002706,0.00226,0.001799,0.001399,0.001164,0.000944,0.000731,0.000601,0.000546,0.000455,0.000326,0.000158,7.90E-05,5.90E-05
Iceland,80,IS,339037,0.2131,0.011373,0.011881,0.012314,0.012689,0.012833,0.013158,0.013412,0.0136,0.013727,0.013813,0.01388,0.01383,0.013621,0.013317,0.013022,0.012715,0.012512,0.012477,0.012565,0.012633,0.012656,0.01286,0.013323,0.013928,0.014512,0.015158,0.015482,0.01529,0.014771,0.014299,0.013763,0.013426,0.013447,0.013686,0.013857,0.014034,0.014081,0.013895,0.013574,0.013285,0.012993,0.012769,0.012659,0.01263,0.012586,0.012553,0.012509,0.012426,0.012335,0.012255,0.012164,0.012149,0.012241,0.012397,0.01253,0.012653,0.012721,0.012704,0.012618,0.012518,0.012412,0.012208,0.011878,0.011462,0.011025,0.01055,0.010114,0.009775,0.009477,0.009155,0.008837,0.008439,0.007917,0.007324,0.006751,0.006179,0.005651,0.005206,0.004817,0.004427,0.004035,0.003713,0.003489,0.003327,0.003174,0.003047,0.002861,0.002566,0.002203,0.001841,0.00154,0.001327,0.001082,0.000799,0.000605,0.000516,0.000425,0.000316,0.00018,0.0001,0.000142
India,81,IN,1366417756,0.3946,0.017494,0.017192,0.017015,0.016949,0.016816,0.017033,0.017281,0.017548,0.01782,0.018103,0.018402,0.01861,0.018675,0.018641,0.018605,0.018549,0.018478,0.018406,0.018327,0.018224,0.018104,0.017973,0.017835,0.01769,0.017533,0.01736,0.017201,0.01707,0.01695,0.016813,0.016664,0.016489,0.016282,0.016045,0.015799,0.015552,0.015251,0.014876,0.014454,0.014031,0.013594,0.013195,0.012865,0.01258,0.012285,0.011993,0.011696,0.011382,0.011061,0.010747,0.010435,0.010137,0.009859,0.009593,0.009326,0.009061,0.008785,0.008493,0.008188,0.007881,0.007564,0.00726,0.006976,0.006702,0.006422,0.006154,0.005825,0.005402,0.004925,0.004462,0.003996,0.003591,0.003284,0.003044,0.002804,0.002574,0.002355,0.002138,0.001926,0.001733,0.001556,0.001383,0.001208,0.001037,0.000878,0.00073,0.0006,0.000491,0.0004,0.00031,0.000238,0.000192,0.000148,0.000106,7.60E-05,5.90E-05,4.80E-05,3.60E-05,2.30E-05,1.50E-05,3.30E-05
Indonesia,82,ID,270625567,0.4106,0.016911,0.017414,0.017767,0.017986,0.018383,0.018209,0.018002,0.017776,0.017544,0.017291,0.017001,0.016835,0.016866,0.017019,0.017147,0.017278,0.017349,0.017315,0.017205,0.017107,0.017017,0.01686,0.016612,0.016308,0.016015,0.015729,0.015464,0.015236,0.015048,0.014857,0.014637,0.014584,0.014782,0.015126,0.015448,0.0158,0.015965,0.015823,0.015481,0.015161,0.014813,0.01451,0.014309,0.014164,0.013976,0.013766,0.013524,0.013237,0.012916,0.012588,0.012251,0.011891,0.011506,0.011101,0.010684,0.010252,0.009831,0.009436,0.009053,0.008663,0.008277,0.007852,0.007364,0.006841,0.006332,0.005826,0.005354,0.004935,0.004558,0.004187,0.003826,0.003501,0.003223,0.00298,0.002751,0.002539,0.002331,0.002119,0.001907,0.001711,0.001532,0.001352,0.001164,0.000977,0.000803,0.000636,0.000499,0.000401,0.000332,0.000266,0.000219,0.00018,0.000136,8.90E-05,5.40E-05,4.00E-05,3.10E-05,2.20E-05,1.10E-05,5.00E-06,5.00E-06
Iran (Islamic Republic of),83,IR,82913893,0.3252,0.019179,0.018734,0.0183,0.01788,0.017361,0.017053,0.01673,0.016396,0.016053,0.015714,0.015392,0.01504,0.014639,0.014223,0.013853,0.013528,0.013271,0.013102,0.013024,0.013001,0.013024,0.013225,0.01366,0.014268,0.014884,0.015488,0.016241,0.017188,0.018224,0.019204,0.020162,0.020834,0.021073,0.020986,0.020864,0.020696,0.020268,0.019516,0.01855,0.017544,0.01647,0.015501,0.014741,0.014131,0.013482,0.012806,0.012285,0.011986,0.011828,0.011679,0.011585,0.011361,0.010908,0.010317,0.009766,0.009203,0.00875,0.008483,0.008327,0.008146,0.007973,0.007721,0.007332,0.006856,0.006403,0.005957,0.005516,0.005094,0.004689,0.004287,0.003887,0.00353,0.003232,0.00298,0.002737,0.002509,0.002302,0.002113,0.001941,0.001783,0.001638,0.001497,0.001355,0.001213,0.001082,0.000965,0.000838,0.000693,0.000541,0.000372,0.000237,0.000175,0.000127,8.70E-05,6.20E-05,5.10E-05,4.00E-05,2.80E-05,1.40E-05,6.00E-06,6.00E-06
Iraq,84,IQ,39309789,0.8222,0.02653,0.027165,0.027523,0.027634,0.027855,0.027335,0.026726,0.026052,0.025337,0.024572,0.023749,0.023053,0.022572,0.022234,0.021871,0.021509,0.02116,0.020808,0.020454,0.020115,0.01979,0.019428,0.019004,0.018539,0.018078,0.017612,0.017152,0.016709,0.016275,0.015838,0.015408,0.014958,0.014476,0.013979,0.01349,0.012998,0.012561,0.012212,0.011918,0.01162,0.011331,0.011017,0.010657,0.010268,0.009884,0.009491,0.009114,0.008762,0.008422,0.008079,0.007752,0.00735,0.006828,0.006241,0.00568,0.005127,0.004653,0.004302,0.004043,0.003782,0.003515,0.003346,0.003311,0.003355,0.003405,0.0035,0.00345,0.003161,0.002728,0.002328,0.001913,0.001606,0.001483,0.001475,0.001447,0.001428,0.001376,0.001257,0.001098,0.00096,0.000832,0.000715,0.000616,0.000531,0.000447,0.000368,0.000299,0.000241,0.000192,0.000144,0.000107,8.50E-05,6.30E-05,4.30E-05,2.80E-05,2.20E-05,1.70E-05,1.20E-05,7.00E-06,3.00E-06,4.00E-06
Ireland,85,IE,4882498,0.1935,0.01188,0.012664,0.01332,0.013855,0.014133,0.014494,0.014752,0.014912,0.014978,0.014974,0.014919,0.014738,0.014403,0.013969,0.013513,0.013014,0.012606,0.012361,0.012223,0.012078,0.011964,0.011821,0.011615,0.01139,0.011223,0.011097,0.011077,0.011199,0.011438,0.011689,0.011933,0.012348,0.013001,0.013789,0.014554,0.015336,0.01592,0.016184,0.016222,0.016255,0.016241,0.01617,0.016059,0.015903,0.015698,0.015467,0.015138,0.014684,0.014155,0.013617,0.013037,0.012596,0.012381,0.012308,0.012214,0.012144,0.011984,0.011662,0.011245,0.010858,0.01046,0.010154,0.009995,0.009928,0.009831,0.009723,0.009581,0.009379,0.009127,0.008875,0.008632,0.008286,0.007794,0.007211,0.006631,0.006028,0.005499,0.0051,0.004786,0.004458,0.004142,0.00381,0.003439,0.003051,0.002688,0.002341,0.002025,0.00175,0.001508,0.001262,0.001061,0.000912,0.00075,0.000573,0.000455,0.000403,0.000338,0.000253,0.000148,8.60E-05,0.000123
Israel,86,IL,8519373,0.3399,0.019604,0.019863,0.019985,0.019986,0.019958,0.019692,0.019368,0.018998,0.018595,0.018159,0.017695,0.017261,0.016892,0.016567,0.016233,0.015893,0.0156,0.015374,0.015192,0.015021,0.014878,0.014689,0.014414,0.014094,0.013801,0.013511,0.013304,0.013224,0.01323,0.013232,0.013246,0.013251,0.013224,0.013179,0.013141,0.013099,0.013063,0.013037,0.013011,0.012968,0.012909,0.012809,0.012651,0.012446,0.012234,0.012023,0.011742,0.011366,0.010934,0.010506,0.010064,0.009702,0.009471,0.009327,0.009182,0.009058,0.008923,0.008753,0.008571,0.008403,0.008221,0.008134,0.008191,0.008328,0.008434,0.008534,0.008523,0.008339,0.008027,0.007721,0.007422,0.007007,0.006438,0.005779,0.005123,0.004436,0.003902,0.003617,0.003496,0.003355,0.00323,0.003093,0.002911,0.002702,0.00252,0.002359,0.002179,0.001965,0.001732,0.001492,0.001297,0.001136,0.00094,0.00071,0.000548,0.000475,0.000395,0.000292,0.000165,9.80E-05,0.000131
Italy,87,IT,60550092,0.2068,0.007248,0.007597,0.007913,0.008195,0.008395,0.00863,0.008837,0.009014,0.009164,0.009293,0.009405,0.009479,0.009506,0.0095,0.009489,0.009472,0.009462,0.009471,0.009497,0.009521,0.009543,0.009605,0.009726,0.009885,0.010048,0.010224,0.010386,0.010516,0.010629,0.010761,0.010913,0.01106,0.011194,0.011332,0.011486,0.011649,0.011877,0.0122,0.012589,0.012971,0.01334,0.013762,0.014255,0.01478,0.015281,0.015777,0.016143,0.016316,0.016348,0.016355,0.01631,0.016246,0.016189,0.016115,0.015995,0.015857,0.015593,0.015153,0.014603,0.014059,0.013497,0.013012,0.012663,0.01241,0.012132,0.011825,0.011628,0.011588,0.011635,0.011676,0.011764,0.011638,0.011171,0.010495,0.009842,0.009134,0.008623,0.008448,0.008471,0.008433,0.008409,0.008199,0.007682,0.00697,0.006294,0.005612,0.004972,0.004422,0.003935,0.003398,0.002961,0.002589,0.002131,0.00159,0.001212,0.001049,0.000871,0.000639,0.000352,0.0002,0.000264
Jamaica,88,JM,2948277,0.771,0.015388,0.015679,0.015869,0.015973,0.016206,0.01606,0.015902,0.015746,0.015603,0.015465,0.015325,0.015286,0.015393,0.015605,0.015812,0.016009,0.016278,0.016641,0.017048,0.017437,0.017831,0.01808,0.018108,0.017979,0.017842,0.017678,0.017462,0.0172,0.016902,0.016566,0.016186,0.015841,0.01557,0.015337,0.015093,0.014877,0.01455,0.014047,0.013451,0.012886,0.012301,0.01192,0.011855,0.011994,0.012105,0.012232,0.012303,0.012262,0.012141,0.012038,0.011942,0.011781,0.011534,0.011224,0.010898,0.010543,0.010201,0.009895,0.009605,0.009297,0.008994,0.008623,0.008152,0.007622,0.007103,0.006571,0.006129,0.005833,0.005631,0.00542,0.005225,0.004994,0.004693,0.004351,0.004031,0.003718,0.003434,0.003193,0.002983,0.002775,0.002574,0.002373,0.002165,0.001955,0.001758,0.001569,0.00139,0.001221,0.001062,0.000901,0.000778,0.00067,0.000535,0.000375,0.000256,0.000199,0.000161,0.000119,7.20E-05,4.00E-05,7.10E-05
Japan,89,JP,126860299,0.1974,0.007057,0.007459,0.007791,0.008062,0.008299,0.008439,0.008547,0.008627,0.008686,0.008725,0.008746,0.008769,0.008802,0.008844,0.008877,0.0089,0.00895,0.009043,0.009161,0.00928,0.009416,0.009511,0.009539,0.00953,0.00954,0.009555,0.009625,0.00978,0.009996,0.010212,0.010438,0.010684,0.010947,0.011224,0.01152,0.011847,0.012133,0.012348,0.01253,0.012699,0.012796,0.013096,0.013719,0.014508,0.01523,0.015985,0.016335,0.016058,0.015374,0.014728,0.014029,0.01346,0.013157,0.013026,0.012848,0.01268,0.012499,0.012275,0.012046,0.011863,0.011694,0.011682,0.011895,0.012259,0.012593,0.012894,0.013254,0.013689,0.014132,0.014541,0.014972,0.015035,0.014546,0.013695,0.012851,0.011934,0.011136,0.010585,0.010189,0.00972,0.009219,0.008719,0.008212,0.007698,0.007195,0.006709,0.00618,0.005583,0.004948,0.004285,0.003757,0.003304,0.002732,0.002043,0.001554,0.001329,0.001109,0.000841,0.000524,0.000336,0.000577
Jordan,90,JO,10101697,0.5641,0.020002,0.020947,0.021727,0.022352,0.022626,0.022935,0.023139,0.023246,0.02326,0.023196,0.023066,0.022841,0.022512,0.022107,0.021666,0.021185,0.020719,0.020299,0.019911,0.019502,0.019077,0.018691,0.018367,0.018081,0.017796,0.017525,0.017227,0.016877,0.0165,0.01613,0.015749,0.015422,0.015185,0.014997,0.014799,0.014618,0.014346,0.01393,0.013425,0.012934,0.012422,0.011994,0.011705,0.0115,0.011271,0.011043,0.010762,0.010391,0.00996,0.009537,0.009112,0.008679,0.008242,0.007802,0.00736,0.006923,0.006479,0.006027,0.005576,0.005139,0.004712,0.004328,0.004003,0.003725,0.003459,0.003208,0.002992,0.002816,0.002671,0.002539,0.002421,0.002304,0.002179,0.002049,0.001928,0.001817,0.001692,0.001546,0.001387,0.001235,0.001087,0.000946,0.000816,0.000698,0.000583,0.000474,0.000379,0.000302,0.000241,0.000179,0.000131,0.000103,7.50E-05,4.80E-05,2.90E-05,2.10E-05,1.70E-05,1.10E-05,6.00E-06,2.00E-06,3.00E-06
Kazakhstan,91,KZ,18551428,0.5147,0.019693,0.020679,0.021337,0.021696,0.021585,0.021507,0.02121,0.020722,0.020068,0.0193,0.018473,0.017478,0.016288,0.015009,0.013767,0.01253,0.011624,0.011222,0.011196,0.011196,0.011232,0.011571,0.012291,0.013256,0.014227,0.015218,0.016109,0.016807,0.017328,0.017844,0.01839,0.018488,0.017939,0.016973,0.01601,0.014956,0.014117,0.013685,0.013518,0.013273,0.013006,0.012783,0.012598,0.012438,0.012318,0.012262,0.0121,0.01176,0.011327,0.010913,0.010441,0.010245,0.010488,0.010982,0.011417,0.011896,0.012032,0.011612,0.010835,0.010095,0.009294,0.008642,0.008277,0.00808,0.007823,0.007586,0.007168,0.006457,0.005577,0.004755,0.003929,0.0033,0.002985,0.002884,0.002761,0.002638,0.002584,0.002599,0.002649,0.002722,0.002848,0.002796,0.002458,0.001945,0.001467,0.000973,0.000605,0.000454,0.000444,0.000437,0.000405,0.000354,0.000274,0.000173,9.80E-05,6.90E-05,5.40E-05,3.70E-05,1.90E-05,1.00E-05,1.20E-05
Kenya,92,KE,52573967,0.8472,0.026621,0.026669,0.026704,0.026722,0.026609,0.026631,0.026613,0.026549,0.026434,0.026281,0.026103,0.0258,0.025329,0.024741,0.024128,0.023471,0.022839,0.022276,0.021749,0.021204,0.020674,0.020065,0.019331,0.018536,0.017764,0.01697,0.01637,0.01607,0.015961,0.015827,0.015716,0.015508,0.015126,0.014627,0.014157,0.013692,0.013202,0.012685,0.012151,0.011609,0.011058,0.010528,0.010036,0.009572,0.00911,0.008657,0.00821,0.007767,0.007332,0.006912,0.006505,0.006127,0.005786,0.005474,0.005175,0.004889,0.004617,0.004357,0.004108,0.003871,0.003643,0.003428,0.003223,0.003027,0.002838,0.00266,0.002474,0.002274,0.002067,0.00187,0.001681,0.0015,0.001332,0.001175,0.001025,0.00088,0.000759,0.000671,0.000605,0.000546,0.000496,0.000444,0.000384,0.000319,0.000263,0.000213,0.000169,0.000132,0.000101,6.90E-05,4.50E-05,3.30E-05,2.20E-05,1.30E-05,7.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Kiribati,93,KI,117608,0.5442,0.026231,0.025874,0.025559,0.02527,0.024259,0.024429,0.024488,0.024446,0.024293,0.024106,0.023969,0.023408,0.022218,0.020679,0.019165,0.017516,0.016555,0.016691,0.017516,0.01823,0.019029,0.01942,0.01908,0.01829,0.017601,0.016887,0.016351,0.016172,0.016181,0.016113,0.016045,0.015824,0.015348,0.01471,0.014098,0.013468,0.012882,0.012423,0.012023,0.011615,0.011266,0.010824,0.010254,0.009625,0.00903,0.008401,0.008078,0.008214,0.008647,0.00903,0.009438,0.009642,0.009481,0.009081,0.008724,0.008358,0.007925,0.007414,0.006845,0.006258,0.005646,0.005119,0.004753,0.004472,0.0042,0.003937,0.003682,0.003435,0.003206,0.002984,0.002797,0.002602,0.002381,0.00216,0.001956,0.00176,0.001565,0.001369,0.001173,0.000986,0.000816,0.000672,0.000561,0.000485,0.000408,0.000349,0.000289,0.000247,0.000204,0.00017,0.000145,0.000119,0.000102,6.80E-05,5.10E-05,4.30E-05,2.60E-05,2.60E-05,1.70E-05,9.00E-06,1.70E-05
Korea (the Democratic People's Republic of),94,KP,25666158,0.4129,0.013879,0.013695,0.013528,0.013379,0.013447,0.013247,0.013092,0.012985,0.012928,0.012901,0.012885,0.012993,0.013272,0.013658,0.014045,0.014463,0.014783,0.01493,0.014966,0.015011,0.015031,0.015087,0.01522,0.015386,0.015519,0.01565,0.015659,0.015484,0.015192,0.014896,0.014554,0.014313,0.01425,0.014288,0.014334,0.014483,0.014357,0.013785,0.012985,0.012261,0.011442,0.011283,0.012156,0.013662,0.015029,0.01641,0.01742,0.017789,0.017696,0.017668,0.017697,0.017281,0.016252,0.014858,0.013417,0.011756,0.010738,0.010792,0.011477,0.012038,0.012755,0.012709,0.01141,0.009364,0.007497,0.005535,0.004294,0.004244,0.004948,0.005513,0.00613,0.006477,0.006306,0.005803,0.005407,0.005038,0.004651,0.004271,0.003893,0.003493,0.003082,0.002677,0.002288,0.001918,0.001559,0.001207,0.000917,0.000714,0.000575,0.000439,0.000337,0.000269,0.000199,0.000129,8.30E-05,6.40E-05,5.00E-05,3.50E-05,1.80E-05,8.00E-06,9.00E-06
Korea (the Republic of),95,KR,51225321,0.1321,0.006485,0.007238,0.007825,0.008267,0.008633,0.008781,0.008866,0.008902,0.008905,0.008886,0.008857,0.008852,0.008895,0.008989,0.009083,0.009151,0.009418,0.009983,0.010728,0.01144,0.01216,0.012751,0.013122,0.013333,0.013568,0.013838,0.013911,0.013705,0.01334,0.012979,0.012549,0.012416,0.012766,0.013416,0.014017,0.014665,0.015122,0.015246,0.015164,0.015133,0.015078,0.015157,0.015464,0.015904,0.016294,0.016675,0.01695,0.017051,0.017032,0.01701,0.01696,0.016898,0.016844,0.016783,0.016663,0.016476,0.016295,0.016144,0.015981,0.015776,0.015576,0.01513,0.014321,0.013285,0.012268,0.011216,0.010315,0.009683,0.009232,0.008752,0.008273,0.00785,0.007487,0.007165,0.006865,0.006588,0.006291,0.005946,0.00557,0.00521,0.004866,0.004484,0.004045,0.003573,0.003117,0.002668,0.002258,0.001908,0.001607,0.001288,0.001023,0.000852,0.000672,0.000482,0.000357,0.000302,0.000246,0.000178,9.90E-05,5.70E-05,7.50E-05
Kuwait,96,KW,4207077,0.2398,0.013406,0.013806,0.014167,0.014483,0.014702,0.014972,0.015155,0.015246,0.015238,0.015179,0.015115,0.014779,0.014059,0.013107,0.012179,0.011215,0.010479,0.010124,0.010037,0.009972,0.010007,0.010035,0.009988,0.00995,0.010044,0.010206,0.010709,0.011688,0.012999,0.014301,0.015589,0.017037,0.018673,0.020374,0.022019,0.023668,0.024834,0.025275,0.025201,0.025075,0.024818,0.024457,0.024058,0.023595,0.022981,0.022238,0.021429,0.020579,0.019677,0.018727,0.017776,0.016659,0.015311,0.01384,0.012387,0.010885,0.009694,0.008993,0.00861,0.008206,0.007873,0.007387,0.006609,0.005664,0.004812,0.003993,0.003301,0.002806,0.002453,0.00211,0.001795,0.001535,0.001328,0.001164,0.001034,0.000939,0.00085,0.000752,0.000652,0.000574,0.000513,0.000449,0.000375,0.000297,0.000229,0.000166,0.000115,8.00E-05,5.60E-05,3.20E-05,1.60E-05,8.00E-06,4.00E-06,2.00E-06,4.00E-06,4.00E-06,3.00E-06,2.00E-06,1.00E-06,0,0
Kyrgyzstan,97,KG,6415851,0.8095,0.02184,0.023457,0.024508,0.025057,0.025555,0.024979,0.024182,0.023213,0.022126,0.020931,0.01964,0.018502,0.017648,0.01701,0.016371,0.015752,0.015356,0.015255,0.015371,0.015527,0.015733,0.016018,0.016371,0.016761,0.01715,0.017521,0.017845,0.018098,0.018261,0.01839,0.018527,0.018321,0.017617,0.016594,0.015581,0.014512,0.013597,0.012975,0.012553,0.012088,0.011617,0.011229,0.010937,0.010717,0.01053,0.010387,0.010226,0.010014,0.009779,0.009561,0.009331,0.009185,0.00917,0.009223,0.009249,0.009281,0.009175,0.008853,0.008386,0.007925,0.007447,0.006959,0.006483,0.006014,0.005528,0.005032,0.004555,0.004112,0.003696,0.003296,0.002924,0.002556,0.002183,0.001824,0.001491,0.001159,0.000955,0.000935,0.001033,0.001131,0.00126,0.001311,0.001217,0.001033,0.000878,0.000729,0.000595,0.000492,0.000412,0.000316,0.000231,0.000181,0.000137,9.60E-05,6.90E-05,5.70E-05,4.50E-05,3.10E-05,1.50E-05,8.00E-06,7.00E-06
Lao People's Democratic Republic (the),98,LA,7169456,0.3581,0.02274,0.022408,0.022137,0.02192,0.021586,0.021563,0.021541,0.021512,0.02147,0.02143,0.021408,0.021289,0.021024,0.020672,0.02033,0.019969,0.019701,0.01959,0.01958,0.019537,0.019475,0.019424,0.019381,0.019328,0.019259,0.019188,0.018996,0.018629,0.018139,0.017643,0.017126,0.016589,0.016048,0.015505,0.014946,0.014376,0.013837,0.013352,0.012907,0.012461,0.012018,0.011614,0.011263,0.010947,0.01064,0.010352,0.01003,0.009647,0.009229,0.008826,0.008424,0.008061,0.007763,0.007505,0.007245,0.006991,0.006724,0.006428,0.006116,0.005813,0.005513,0.005219,0.004936,0.004659,0.004386,0.004121,0.003846,0.003554,0.003256,0.002968,0.002685,0.002431,0.00222,0.002041,0.001867,0.001703,0.001547,0.001395,0.001249,0.001115,0.000992,0.000872,0.000752,0.000636,0.000529,0.000428,0.000342,0.000274,0.000219,0.000165,0.000124,9.80E-05,7.20E-05,4.70E-05,2.90E-05,2.20E-05,1.70E-05,1.20E-05,6.00E-06,3.00E-06,3.00E-06
Latvia,99,LV,1906740,0.3019,0.014317,0.012743,0.011551,0.010694,0.009705,0.009757,0.0099,0.010102,0.010332,0.010611,0.010956,0.011085,0.010865,0.010417,0.010044,0.009749,0.009338,0.008766,0.00815,0.007578,0.006949,0.006895,0.007715,0.00909,0.010392,0.011727,0.012865,0.013624,0.0141,0.014623,0.015187,0.015397,0.015107,0.014496,0.013887,0.013208,0.012711,0.01255,0.012616,0.012614,0.012567,0.01266,0.012945,0.013336,0.013746,0.014253,0.014449,0.014147,0.013553,0.013012,0.012381,0.012177,0.012669,0.013577,0.014386,0.015236,0.015722,0.015598,0.015081,0.014601,0.014042,0.013625,0.013492,0.013507,0.013454,0.013458,0.013095,0.012163,0.010908,0.009702,0.008379,0.007625,0.007789,0.008511,0.009128,0.009828,0.010056,0.00949,0.008423,0.007463,0.006474,0.005678,0.005241,0.005032,0.004755,0.004474,0.004155,0.003757,0.003313,0.002876,0.00255,0.002247,0.00184,0.001335,0.000972,0.000809,0.000663,0.000483,0.000271,0.000171,0.000258
